Spelling; nchar; LogFreq_Zipf; DomPoS
percentage; 10; 4.05; noun
crisp; 5; 4.05; adjective
paperwork; 9; 4.05; noun
sharks; 6; 4.05; noun
welcomed; 8; 4.05; verb
flame; 5; 4.05; noun
timber; 6; 4.05; noun
fairness; 8; 4.05; noun
suspected; 9; 4.05; verb
volunteer; 9; 4.05; noun
dough; 5; 4.05; adjective
wishes; 6; 4.05; noun
drain; 5; 4.04; noun
gig; 3; 4.04; noun
hoot; 4; 4.04; noun
reasonably; 10; 4.04; adverb
paddy; 5; 4.04; name
auntie; 6; 4.04; name
hairy; 5; 4.04; adjective
satellite; 9; 4.04; noun
glimpse; 7; 4.04; noun
depression; 10; 4.04; noun
chilly; 6; 4.04; adjective
planted; 7; 4.04; verb
taxpayers; 9; 4.04; noun
tempted; 7; 4.04; verb
mining; 6; 4.04; noun
bare; 4; 4.04; adjective
betty; 5; 4.04; name
loans; 5; 4.04; noun
update; 6; 4.04; verb
drives; 6; 4.04; verb
treating; 8; 4.04; verb
rape; 4; 4.04; noun
sausages; 8; 4.04; noun
considerable; 12; 4.04; adjective
economics; 9; 4.04; noun
floors; 6; 4.04; noun
pence; 5; 4.04; noun
headquarters; 12; 4.04; noun
supreme; 7; 4.04; name
handled; 7; 4.04; verb
bowls; 5; 4.04; verb
skull; 5; 4.04; noun
banked; 6; 4.04; verb
blocked; 7; 4.04; verb
instructions; 12; 4.04; noun
oops; 4; 4.04; noun
taxpayer; 8; 4.04; noun
dude; 4; 4.04; noun
arena; 5; 4.04; noun
doubled; 7; 4.04; verb
fold; 4; 4.04; verb
sums; 4; 4.04; noun
barrier; 7; 4.04; noun
bubbles; 7; 4.04; noun
terrorist; 9; 4.04; adjective
worldwide; 9; 4.04; adjective
mask; 4; 4.04; noun
mould; 5; 4.04; noun
habit; 5; 4.04; noun
boundaries; 10; 4.04; noun
buses; 5; 4.04; noun
delight; 7; 4.04; noun
tackling; 8; 4.04; verb
warn; 4; 4.04; verb
damaging; 8; 4.04; adjective
slam; 4; 4.04; name
dull; 4; 4.04; adjective
isles; 5; 4.04; name
privacy; 7; 4.04; noun
newly; 5; 4.04; adverb
appalling; 9; 4.04; adjective
picnic; 6; 4.04; noun
thoroughly; 10; 4.04; adverb
gross; 5; 4.04; adjective
widely; 6; 4.04; adverb
sealed; 6; 4.04; verb
hire; 4; 4.04; verb
rotten; 6; 4.04; adjective
employees; 9; 4.04; noun
laying; 6; 4.04; verb
introducing; 11; 4.04; verb
worthy; 6; 4.03; adjective
butterfly; 9; 4.03; noun
lending; 7; 4.03; noun
stressed; 8; 4.03; verb
trusted; 7; 4.03; verb
fur; 3; 4.03; noun
sacrifice; 9; 4.03; noun
coastline; 9; 4.03; noun
copycats; 8; 4.03; noun
cage; 4; 4.03; noun
decorated; 9; 4.03; verb
recognition; 11; 4.03; noun
dresses; 7; 4.03; noun
flip; 4; 4.03; verb
priest; 6; 4.03; noun
pubs; 4; 4.03; noun
rosemary; 8; 4.03; name
painter; 7; 4.03; noun
predict; 7; 4.03; verb
pigeon; 6; 4.03; noun
politically; 11; 4.03; adverb
bleeding; 8; 4.03; verb
terrace; 7; 4.03; noun
competitors; 11; 4.03; noun
predicted; 9; 4.03; verb
balanced; 8; 4.03; adjective
yum; 3; 4.03; noun
deliberately; 12; 4.03; adverb
tenner; 6; 4.03; noun
client; 6; 4.03; noun
ongoing; 7; 4.03; adjective
affects; 7; 4.03; verb
somewhat; 8; 4.03; adverb
alert; 5; 4.03; adjective
gutted; 6; 4.03; verb
grabs; 5; 4.03; noun
harvest; 7; 4.03; noun
shirts; 6; 4.03; noun
chatting; 8; 4.03; verb
carries; 7; 4.03; verb
factories; 9; 4.03; noun
temple; 6; 4.03; noun
unionist; 8; 4.03; name
wells; 5; 4.03; name
confusion; 9; 4.03; noun
impressions; 11; 4.03; noun
pretending; 10; 4.03; verb
invasion; 8; 4.03; noun
liberty; 7; 4.03; name
ticking; 7; 4.03; verb
exploring; 9; 4.03; verb
madness; 7; 4.03; noun
thou; 4; 4.03; noun
wives; 5; 4.03; noun
foul; 4; 4.03; adjective
documentary; 11; 4.03; noun
computers; 9; 4.03; noun
gravity; 7; 4.03; noun
rats; 4; 4.03; noun
ripped; 6; 4.03; verb
sorting; 7; 4.03; verb
alliance; 8; 4.03; noun
cab; 3; 4.03; noun
departments; 11; 4.03; noun
engineers; 9; 4.03; noun
goose; 5; 4.03; noun
gulf; 4; 4.03; name
scent; 5; 4.03; noun
connect; 7; 4.03; verb
riots; 5; 4.03; noun
herd; 4; 4.03; noun
peel; 4; 4.03; verb
roses; 5; 4.03; noun
proportion; 10; 4.03; noun
disability; 10; 4.03; noun
laden; 5; 4.03; name
nails; 5; 4.03; noun
pirates; 7; 4.03; noun
alleged; 7; 4.03; verb
seas; 4; 4.03; noun
combat; 6; 4.03; noun
tigers; 6; 4.03; noun
communicate; 11; 4.03; verb
kitty; 5; 4.02; noun
registered; 10; 4.02; verb
rivals; 6; 4.02; noun
scoop; 5; 4.02; verb
investing; 9; 4.02; verb
resolve; 7; 4.02; verb
shelf; 5; 4.02; noun
universal; 9; 4.02; adjective
bananas; 7; 4.02; noun
celebrations; 12; 4.02; noun
mercy; 5; 4.02; noun
chaps; 5; 4.02; noun
picks; 5; 4.02; verb
dozens; 6; 4.02; noun
poorest; 7; 4.02; adjective
republican; 10; 4.02; adjective
contained; 9; 4.02; verb
refuse; 6; 4.02; verb
witnesses; 9; 4.02; noun
postman; 7; 4.02; name
prizes; 6; 4.02; noun
underwater; 10; 4.02; adjective
coastal; 7; 4.02; adjective
exists; 6; 4.02; verb
weigh; 5; 4.02; verb
inevitable; 10; 4.02; adjective
tart; 4; 4.02; adjective
regarded; 8; 4.02; verb
sub; 3; 4.02; noun
habitat; 7; 4.02; noun
vintage; 7; 4.02; noun
focusing; 8; 4.02; verb
heels; 5; 4.02; noun
besides; 7; 4.02; preposition
subjects; 8; 4.02; noun
complaining; 11; 4.02; verb
mails; 5; 4.02; noun
warmer; 6; 4.02; adjective
lit; 3; 4.02; verb
nanny; 5; 4.02; name
structural; 10; 4.02; adjective
thee; 4; 4.02; noun
devastated; 10; 4.02; verb
economies; 9; 4.02; noun
herbs; 5; 4.02; noun
males; 5; 4.02; noun
beaches; 7; 4.02; noun
humble; 6; 4.02; adjective
commissioned; 12; 4.02; verb
kettle; 6; 4.02; noun
statue; 6; 4.02; noun
delightful; 10; 4.02; adjective
engagement; 10; 4.02; noun
rehearsal; 9; 4.02; noun
troubles; 8; 4.02; noun
appetite; 8; 4.02; noun
prior; 5; 4.02; adverb
ferry; 5; 4.02; noun
generate; 8; 4.02; verb
imagined; 8; 4.02; verb
layers; 6; 4.02; noun
trend; 5; 4.02; noun
angels; 6; 4.02; noun
flowing; 7; 4.02; verb
bidder; 6; 4.02; noun
distinctive; 11; 4.02; adjective
servant; 7; 4.02; noun
crispy; 6; 4.02; adjective
divorce; 7; 4.02; noun
emerging; 8; 4.02; verb
touches; 7; 4.02; noun
musician; 8; 4.02; noun
raid; 4; 4.02; noun
assess; 6; 4.02; verb
cried; 5; 4.02; verb
distant; 7; 4.02; adjective
revenge; 7; 4.02; noun
spreading; 9; 4.02; verb
weekly; 6; 4.02; adjective
bricks; 6; 4.02; noun
caring; 6; 4.02; verb
gained; 6; 4.02; verb
transform; 9; 4.02; verb
controls; 8; 4.02; noun
entering; 8; 4.02; verb
surname; 7; 4.02; noun
mod; 3; 4.02; name
surgeon; 7; 4.02; noun
tech; 4; 4.02; noun
affecting; 9; 4.01; verb
lump; 4; 4.01; noun
frontline; 9; 4.01; noun
moo; 3; 4.01; noun
mega; 4; 4.01; adjective
seals; 5; 4.01; noun
acid; 4; 4.01; noun
par; 3; 4.01; noun
consensus; 9; 4.01; noun
dealers; 7; 4.01; noun
rightly; 7; 4.01; adverb
disco; 5; 4.01; noun
ashamed; 7; 4.01; adjective
expand; 6; 4.01; verb
involving; 9; 4.01; verb
pipes; 5; 4.01; noun
composer; 8; 4.01; noun
explains; 8; 4.01; verb
spacious; 8; 4.01; adjective
triumph; 7; 4.01; noun
passport; 8; 4.01; noun
annoyed; 7; 4.01; adjective
wheelchair; 10; 4.01; noun
bikes; 5; 4.01; noun
invisible; 9; 4.01; adjective
assistance; 10; 4.01; noun
featured; 8; 4.01; verb
artistic; 8; 4.01; adjective
rapidly; 7; 4.01; adverb
twin; 4; 4.01; noun
fighter; 7; 4.01; noun
workshop; 8; 4.01; noun
supper; 6; 4.01; noun
definition; 10; 4.01; noun
bats; 4; 4.01; noun
con; 3; 4.01; noun
pinch; 5; 4.01; noun
tanks; 5; 4.01; noun
ruling; 6; 4.01; noun
firms; 5; 4.01; noun
cloth; 5; 4.01; noun
cop; 3; 4.01; noun
instinct; 8; 4.01; noun
outer; 5; 4.01; adjective
steep; 5; 4.01; adjective
visits; 6; 4.01; noun
secondary; 9; 4.01; adjective
advanced; 8; 4.01; adjective
crashed; 7; 4.01; verb
messing; 7; 4.01; verb
scenario; 8; 4.01; noun
popped; 6; 4.01; verb
telegraph; 9; 4.01; name
guardian; 8; 4.01; name
muck; 4; 4.01; noun
dangers; 7; 4.01; noun
titles; 6; 4.01; noun
females; 7; 4.01; noun
travels; 7; 4; noun
firmly; 6; 4; adverb
frustration; 11; 4; noun
bastard; 7; 4; noun
boiler; 6; 4; noun
dated; 5; 4; verb
sack; 4; 4; noun
dump; 4; 4; verb
cooks; 5; 4; noun
dragged; 7; 4; verb
hurting; 7; 4; verb
questioned; 10; 4; verb
footballer; 10; 4; noun
jade; 4; 4; name
excess; 6; 4; noun
academic; 8; 4; adjective
visual; 6; 4; adjective
beams; 5; 4; noun
cracked; 7; 4; verb
organic; 7; 4; adjective
banquet; 7; 4; noun
melt; 4; 4; verb
costing; 7; 4; verb
neat; 4; 4; adjective
cocktail; 8; 4; noun
lungs; 5; 4; noun
pip; 3; 4; name
indication; 10; 4; noun
apprentice; 10; 4; noun
lightning; 9; 4; noun
rhyme; 5; 4; noun
throne; 6; 4; noun
expressed; 9; 4; verb
penalties; 9; 4; noun
arrangement; 11; 4; noun
olds; 4; 4; noun
bolt; 4; 4; noun
torture; 7; 4; verb
dairy; 5; 4; noun
holder; 6; 4; noun
misery; 6; 4; noun
challenged; 10; 4; verb
fighters; 8; 4; noun
offensive; 9; 4; adjective
pearl; 5; 4; noun
muffin; 6; 4; name
widespread; 10; 4; adjective
dreaming; 8; 4; verb
slap; 4; 4; noun
involvement; 11; 4; noun
lifting; 7; 4; verb
dumped; 6; 4; verb
dies; 4; 4; verb
strain; 6; 4; noun
silk; 4; 4; noun
dirt; 4; 4; noun
mash; 4; 4; noun
lighting; 8; 4; noun
fantasy; 7; 4; noun
transition; 10; 4; noun
attempted; 9; 4; verb
pathetic; 8; 4; adjective
trials; 6; 4; noun
wipe; 4; 4; verb
mrs; 3; 4.98; name
steve; 5; 4.97; name
andy; 4; 4.96; name
ben; 3; 4.94; name
erm; 3; 4.94; name
ian; 3; 4.91; name
france; 6; 4.91; name
alex; 4; 4.91; name
charlie; 7; 4.88; name
simon; 5; 4.87; name
andrew; 6; 4.87; name
william; 7; 4.86; name
phil; 4; 4.86; name
africa; 6; 4.85; name
alan; 4; 4.85; name
dave; 4; 4.83; name
york; 4; 4.81; name
australia; 9; 4.81; name
charles; 7; 4.8; name
stephen; 7; 4.8; name
sarah; 5; 4.8; name
mary; 4; 4.79; name
jones; 5; 4.79; name
manchester; 10; 4.79; name
mmm; 3; 4.79; name
joe; 3; 4.78; name
thomas; 6; 4.77; name
tim; 3; 4.77; name
germany; 7; 4.76; name
german; 6; 4.76; adjective
robert; 6; 4.76; name
kevin; 5; 4.76; name
brian; 5; 4.75; name
anne; 4; 4.75; name
gordon; 6; 4.75; name
victorian; 9; 4.75; adjective
irish; 5; 4.74; adjective
afghanistan; 11; 4.74; name
nhs; 3; 4.74; name
jane; 4; 4.74; name
adam; 4; 4.72; name
wanna; 5; 4.72; verb
barry; 5; 4.71; name
westminster; 11; 4.71; name
henry; 5; 4.69; name
chinese; 7; 4.69; adjective
yorkshire; 9; 4.69; name
kate; 4; 4.69; name
cardiff; 7; 4.68; name
india; 5; 4.67; name
spain; 5; 4.67; name
jim; 3; 4.66; name
liverpool; 9; 4.66; name
gary; 4; 4.66; name
williams; 8; 4.66; name
dan; 3; 4.65; name
hee; 3; 4.65; noun
glasgow; 7; 4.65; name
greece; 6; 4.65; name
italy; 5; 4.65; name
ulster; 6; 4.65; name
neil; 4; 4.63; name
scott; 5; 4.63; name
hoo; 3; 4.63; noun
birmingham; 10; 4.63; name
jesus; 5; 4.62; name
edinburgh; 9; 4.61; name
christian; 9; 4.6; name
italian; 7; 4.6; adjective
helen; 5; 4.6; name
gotta; 5; 4.6; verb
arthur; 6; 4.59; name
colin; 5; 4.59; name
daniel; 6; 4.59; name
danny; 5; 4.59; name
obama; 5; 4.58; name
billy; 5; 4.58; name
lucy; 4; 4.58; name
ryan; 4; 4.58; name
clegg; 5; 4.57; name
jamie; 5; 4.57; name
craig; 5; 4.55; name
margaret; 8; 4.55; name
victoria; 8; 4.55; name
leeds; 5; 4.54; name
philip; 6; 4.54; name
jonathan; 8; 4.54; name
jeremy; 6; 4.54; name
greek; 5; 4.53; adjective
paris; 5; 4.53; name
miliband; 8; 4.53; name
snp; 3; 4.53; name
belfast; 7; 4.53; name
stuart; 6; 4.53; name
emma; 4; 4.53; name
darren; 6; 4.52; name
laura; 5; 4.52; name
murray; 6; 4.52; name
amy; 3; 4.52; name
jason; 5; 4.51; name
keith; 5; 4.51; name
d'you; 5; 4.51; name
eurozone; 8; 4.51; noun
bristol; 7; 4.5; name
lisa; 4; 4.5; name
zealand; 7; 4.5; name
spanish; 7; 4.5; adjective
karen; 5; 4.5; name
americans; 9; 4.5; name
tory; 4; 4.49; name
johnson; 7; 4.49; name
lewis; 5; 4.49; name
russia; 6; 4.48; name
indian; 6; 4.48; adjective
luke; 4; 4.48; name
matthew; 7; 4.47; name
judith; 6; 4.47; name
blair; 5; 4.47; name
rachel; 6; 4.47; name
ronnie; 6; 4.47; name
african; 7; 4.47; adjective
elizabeth; 9; 4.46; name
kent; 4; 4.46; name
argh; 4; 4.46; noun
japanese; 8; 4.46; adjective
tories; 6; 4.46; name
russian; 7; 4.45; adjective
iraq; 4; 4.45; name
derek; 5; 4.45; name
ross; 4; 4.44; name
patrick; 7; 4.44; name
catherine; 9; 4.44; name
eddie; 5; 4.44; name
nigel; 5; 4.43; name
sean; 4; 4.42; name
pakistan; 8; 4.42; name
justin; 6; 4.42; name
johnny; 6; 4.42; name
eric; 4; 4.41; name
cornwall; 8; 4.41; name
pete; 4; 4.41; name
christ; 6; 4.41; name
gareth; 6; 4.41; name
claire; 6; 4.41; name
gaddafi; 7; 4.4; name
egypt; 5; 4.4; name
yay; 3; 4.4; noun
edward; 6; 4.4; name
sheffield; 9; 4.4; name
hiya; 4; 4.39; name
jordan; 6; 4.39; name
ruth; 4; 4.39; name
wilson; 6; 4.39; name
louise; 6; 4.38; name
oooh; 4; 4.38; name
liam; 4; 4.38; name
roy; 3; 4.38; name
alice; 5; 4.38; name
devon; 5; 4.38; name
tommy; 5; 4.38; name
lauren; 6; 4.38; name
kelly; 5; 4.38; name
russell; 7; 4.38; name
chelsea; 7; 4.38; name
hollywood; 9; 4.38; name
julie; 5; 4.38; name
taylor; 6; 4.37; name
osborne; 7; 4.37; name
newcastle; 9; 4.37; name
libya; 5; 4.36; name
linda; 5; 4.36; name
whoo; 4; 4.36; name
daphne; 6; 4.36; name
upsy; 4; 4.36; name
anthony; 7; 4.36; name
dems; 4; 4.35; name
mitchell; 8; 4.35; name
anita; 5; 4.35; name
davies; 6; 4.35; name
jackson; 7; 4.35; name
oliver; 6; 4.35; name
oscar; 5; 4.35; name
ali; 3; 4.35; name
greg; 4; 4.34; name
jonty; 5; 4.34; name
ricky; 5; 4.34; name
liz; 3; 4.34; name
angela; 6; 4.34; name
alfie; 5; 4.34; name
hannah; 6; 4.34; name
essex; 5; 4.33; name
rome; 4; 4.33; name
ann; 3; 4.33; name
howard; 6; 4.33; name
katie; 5; 4.33; name
albert; 6; 4.33; name
australian; 10; 4.33; adjective
robinson; 8; 4.33; name
norman; 6; 4.32; name
israel; 6; 4.32; name
sophie; 6; 4.32; name
barbara; 7; 4.31; name
alexander; 9; 4.31; name
lau; 3; 4.31; name
brighton; 8; 4.31; name
nina; 4; 4.31; name
caroline; 8; 4.31; name
shakespeare; 11; 4.31; name
innit; 5; 4.3; noun
canada; 6; 4.3; name
bruce; 5; 4.3; name
jackie; 6; 4.3; name
louis; 5; 4.3; name
raymond; 7; 4.3; name
murdoch; 7; 4.3; name
michelle; 8; 4.29; name
swansea; 7; 4.29; noun
anna; 4; 4.29; name
morgan; 6; 4.29; name
syria; 5; 4.29; name
germans; 7; 4.29; name
shirley; 7; 4.29; name
emily; 5; 4.29; name
jake; 4; 4.29; name
julia; 5; 4.28; name
kim; 3; 4.28; name
dennis; 6; 4.27; name
tombliboo; 9; 4.27; name
steven; 6; 4.27; name
susan; 5; 4.27; name
wayne; 5; 4.27; name
carl; 4; 4.27; name
arab; 4; 4.26; name
joseph; 6; 4.26; name
aah; 3; 4.26; noun
ohh; 3; 4.26; noun
blackpool; 9; 4.26; name
robbie; 6; 4.25; name
leicester; 9; 4.25; name
taliban; 7; 4.25; name
fred; 4; 4.25; name
kat; 3; 4.25; name
salmond; 7; 4.25; name
shaun; 5; 4.24; name
annie; 5; 4.24; name
tracy; 5; 4.24; name
nottingham; 10; 4.24; name
christine; 9; 4.24; name
washington; 10; 4.24; name
hitler; 6; 4.24; name
scots; 5; 4.24; name
maria; 5; 4.23; name
sussex; 6; 4.23; name
celsius; 7; 4.23; name
fraser; 6; 4.23; name
dem; 3; 4.23; name
cambridge; 9; 4.23; name
denise; 6; 4.23; name
malcolm; 7; 4.23; name
rebecca; 7; 4.23; name
fella; 5; 4.23; noun
joan; 4; 4.23; name
clarke; 6; 4.22; name
dutch; 5; 4.22; adjective
dna; 3; 4.22; name
boris; 5; 4.22; name
nicola; 6; 4.22; name
southampton; 11; 4.22; name
nathan; 6; 4.22; name
thatcher; 8; 4.22; name
mick; 4; 4.21; name
dee; 3; 4.21; name
nato; 4; 4.21; name
asia; 4; 4.21; name
stacey; 6; 4.21; name
iran; 4; 4.21; name
somerset; 8; 4.2; name
hugh; 4; 4.2; name
owen; 4; 4.2; name
rosie; 5; 4.2; name
campbell; 8; 4.2; name
latin; 5; 4.2; name
lloyd; 5; 4.2; name
jon; 3; 4.2; name
marie; 5; 4.2; name
amanda; 6; 4.2; name
stewart; 7; 4.2; name
vince; 5; 4.2; name
duncan; 6; 4.19; name
christopher; 11; 4.19; name
allen; 5; 4.19; name
sharon; 6; 4.19; name
alison; 6; 4.19; name
mexico; 6; 4.19; name
moore; 5; 4.19; name
rory; 4; 4.19; name
evans; 5; 4.19; name
euros; 5; 4.19; noun
lola; 4; 4.18; name
asian; 5; 4.18; adjective
ahh; 3; 4.18; name
lawrence; 8; 4.18; name
raa; 3; 4.18; name
wendy; 5; 4.17; noun
douglas; 7; 4.17; name
donald; 6; 4.17; name
jeff; 4; 4.17; name
raf; 3; 4.17; name
thames; 6; 4.16; name
norfolk; 7; 4.16; name
rupert; 6; 4.16; name
fein; 4; 4.16; name
sinn; 4; 4.16; name
chloe; 5; 4.16; name
bradford; 8; 4.16; name
makka; 5; 4.16; name
aberdeen; 8; 4.15; name
lancashire; 10; 4.15; name
wembley; 7; 4.15; name
elvis; 5; 4.15; name
jessica; 7; 4.15; name
kenny; 5; 4.15; name
murphy; 6; 4.15; name
nan; 3; 4.14; noun
janet; 5; 4.14; name
dublin; 6; 4.14; name
adams; 5; 4.14; name
cctv; 4; 4.14; name
brussels; 8; 4.14; name
davis; 5; 4.14; name
gavin; 5; 4.14; name
kennedy; 7; 4.14; name
zoe; 3; 4.14; name
pakka; 5; 4.13; name
usa; 3; 4.13; name
clare; 5; 4.13; name
shh; 3; 4.13; noun
dum; 3; 4.13; noun
janine; 6; 4.13; name
bradley; 7; 4.12; name
francis; 7; 4.12; name
becky; 5; 4.12; name
woah; 4; 4.12; adjective
plymouth; 8; 4.12; name
wimbledon; 9; 4.12; name
thompson; 8; 4.12; name
cymru; 5; 4.12; name
california; 10; 4.12; name
marcus; 6; 4.12; name
neep; 4; 4.12; noun
ashley; 6; 4.12; name
veg; 3; 4.12; noun
agh; 3; 4.12; name
berlin; 6; 4.12; name
georgian; 8; 4.11; adjective
lincolnshire; 12; 4.11; name
walter; 6; 4.11; name
santa; 5; 4.11; name
frankie; 7; 4.11; name
ron; 3; 4.11; name
dom; 3; 4.11; name
newsnight; 9; 4.1; name
gemma; 5; 4.1; name
trevor; 6; 4.1; name
portugal; 8; 4.1; name
natalie; 7; 4.1; name
ellie; 5; 4.1; name
dunno; 5; 4.1; verb
chugga; 6; 4.09; noun
clive; 5; 4.09; name
churchill; 9; 4.09; name
mel; 3; 4.09; name
qaeda; 5; 4.09; name
elaine; 6; 4.09; name
coventry; 8; 4.09; name
fiona; 5; 4.09; name
dorset; 6; 4.09; name
julian; 6; 4.09; name
edwardian; 9; 4.08; name
harris; 6; 4.08; name
dani; 4; 4.08; name
norwich; 7; 4.08; name
iain; 4; 4.08; name
nicky; 5; 4.07; name
archie; 6; 4.07; name
mickey; 6; 4.07; name
tyler; 5; 4.07; name
beijing; 7; 4.07; name
diana; 5; 4.07; name
higgins; 7; 4.07; name
beatles; 7; 4.07; name
mac; 3; 4.07; name
alistair; 8; 4.07; name
nok; 3; 4.07; name
lenny; 5; 4.06; name
debbie; 6; 4.06; name
tok; 3; 4.06; name
hughes; 6; 4.06; name
barack; 6; 4.06; name
georgia; 7; 4.06; name
tina; 4; 4.06; name
egyptian; 8; 4.06; adjective
phillips; 8; 4.05; name
stanley; 7; 4.05; name
vic; 3; 4.05; name
jill; 4; 4.05; name
korea; 5; 4.05; name
kirsty; 6; 4.05; name
roberts; 7; 4.05; name
diane; 5; 4.05; name
portsmouth; 10; 4.05; name
yojojo; 6; 4.05; name
heh; 3; 4.05; noun
imf; 3; 4.05; name
wigan; 5; 4.05; name
morris; 6; 4.04; name
muslims; 7; 4.04; name
leo; 3; 4.04; name
rhys; 4; 4.04; name
cheryl; 6; 4.04; name
adrian; 6; 4.04; name
gerry; 5; 4.04; name
romans; 6; 4.04; name
geoff; 5; 4.03; name
worcester; 9; 4.03; name
argentina; 9; 4.03; name
roxy; 4; 4.03; name
hampshire; 9; 4.03; name
toby; 4; 4.02; name
holland; 7; 4.02; name
ollie; 5; 4.02; name
maggie; 6; 4.02; name
marshall; 8; 4.02; name
mandy; 5; 4.02; name
sweden; 6; 4.02; name
brendan; 7; 4.02; name
cumbria; 7; 4.02; name
hamilton; 8; 4.02; name
jonny; 5; 4.02; name
syrian; 6; 4.01; adjective
alastair; 8; 4.01; name
lucas; 5; 4.01; name
bernard; 7; 4.01; name
jennifer; 8; 4.01; name
dorothy; 7; 4.01; name
dylan; 5; 4.01; name
katherine; 9; 4.01; name
watson; 6; 4.01; name
gps; 3; 4.01; name
dundee; 6; 4.01; name
cole; 4; 4.01; name
lesley; 6; 4; name
tanya; 5; 4; name
willie; 6; 4; name
aaron; 5; 4; name
lincoln; 7; 4; name
lynn; 4; 4; name
shane; 5; 4; name
poland; 6; 4; name
karl; 4; 4; name
vicky; 5; 4; name
e-mail; 6; 4.94; noun
ha-ha; 5; 4.61; noun
bye-bye; 7; 4.47; noun
long-term; 9; 4.44; adjective
head-to-head; 12; 4.34; noun
make-up; 7; 4.25; noun
year-old; 8; 4.19; adjective
so-called; 9; 4.18; adjective
full-time; 9; 4.15; adjective
south-west; 10; 4.14; adjective
south-east; 10; 4.13; noun
north-west; 10; 4.09; adjective
well-known; 10; 4.08; adjective
old-fashioned; 13; 4.08; adjective
half-time; 9; 4.07; noun
semi-final; 10; 4.06; adjective
north-east; 10; 4.03; noun
brand-new; 9; 4; adjective
woo-hoo; 7; 4.06; adjective
al-qaeda; 8; 4.02; noun
